
---------- Begin Simulation Statistics ----------
final_tick                               100399277748                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 447430                       # Simulator instruction rate (inst/s)
host_mem_usage                                4566152                       # Number of bytes of host memory used
host_op_rate                                   634197                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   983.30                       # Real time elapsed on the host
host_tick_rate                              102104550                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   439957728                       # Number of instructions simulated
sim_ops                                     623605287                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.100399                       # Number of seconds simulated
sim_ticks                                100399277748                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  97834147                       # number of cc regfile reads
system.cpu.cc_regfile_writes                271265455                       # number of cc regfile writes
system.cpu.committedInsts                   439957728                       # Number of Instructions Simulated
system.cpu.committedOps                     623605287                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.776198                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.776198                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                      9570                       # number of floating regfile reads
system.cpu.fp_regfile_writes                     7298                       # number of floating regfile writes
system.cpu.idleCycles                         2666187                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                59972                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 23255114                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.844328                       # Inst execution rate
system.cpu.iew.exec_refs                    130581381                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   41127735                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                27205999                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              84571252                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             368598                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             29078                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             41162474                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           625225331                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              89453646                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             83181                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             629827351                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 186898                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents              16778074                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  70233                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles              17205627                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           3652                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        17858                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          42114                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 762553067                       # num instructions consuming a value
system.cpu.iew.wb_count                     624814012                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.528499                       # average fanout of values written-back
system.cpu.iew.wb_producers                 403008661                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.829648                       # insts written-back per cycle
system.cpu.iew.wb_sent                      624855342                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                988013547                       # number of integer regfile reads
system.cpu.int_regfile_writes               462915558                       # number of integer regfile writes
system.cpu.ipc                               1.288332                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.288332                       # IPC: Total IPC of All Threads
system.mem_ctrl.dram.rank0.readEnergy    338276203.372810                       # Energy for read commands per rank (pJ)
system.mem_ctrl.dram.rank0.writeEnergy              0                       # Energy for write commands per rank (pJ)
system.mem_ctrl.dram.rank0.refreshEnergy 17864444502.739914                       # Energy for refresh commands per rank (pJ)
system.mem_ctrl.dram.rank0.actBackEnergy 19947046132.744011                       # Energy for active background per rank (pJ)
system.mem_ctrl.dram.rank0.preBackEnergy 50214105008.519577                       # Energy for precharge background per rank (pJ)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ)
system.mem_ctrl.dram.rank0.totalEnergy   88413640851.824539                       # Total energy per rank (pJ)
system.mem_ctrl.dram.rank0.averagePower    880.620288                       # Core power per rank (mW)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE  76674195116                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::REF   4513250000                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::ACT  19211832632                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrl.dram.rank1.actEnergy     21912351.552001                       # Energy for activate commands per rank (pJ)
system.mem_ctrl.dram.rank1.preEnergy     29119751.438400                       # Energy for precharge commands per rank (pJ)
system.mem_ctrl.dram.rank1.readEnergy    341851572.652810                       # Energy for read commands per rank (pJ)
system.mem_ctrl.dram.rank1.writeEnergy              0                       # Energy for write commands per rank (pJ)
system.mem_ctrl.dram.rank1.refreshEnergy 17864444502.739914                       # Energy for refresh commands per rank (pJ)
system.mem_ctrl.dram.rank1.actBackEnergy 20345003781.985569                       # Energy for active background per rank (pJ)
system.mem_ctrl.dram.rank1.preBackEnergy 49908329639.610870                       # Energy for precharge background per rank (pJ)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ)
system.mem_ctrl.dram.rank1.totalEnergy   88510661599.995987                       # Total energy per rank (pJ)
system.mem_ctrl.dram.rank1.averagePower    881.586637                       # Core power per rank (mW)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE  76205152608                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::REF   4513250000                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::ACT  19680875140                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.membus.trans_dist::ReadResp               8658                       # Transaction distribution
system.membus.trans_dist::ReadExReq            153034                       # Transaction distribution
system.membus.trans_dist::ReadExResp           153034                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          8658                       # Transaction distribution
system.membus.trans_dist::InvalidateReq         30781                       # Transaction distribution
system.membus.pkt_count_system.l3cache.mem_side_port::system.mem_ctrl.port       354165                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l3cache.mem_side_port::total       354165                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                 354165                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l3cache.mem_side_port::system.mem_ctrl.port     10348288                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l3cache.mem_side_port::total     10348288                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                10348288                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples            192473                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                  192473    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total              192473                       # Request fanout histogram
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.membus.reqLayer2.occupancy            56587648                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.1                       # Layer utilization (%)
system.membus.respLayer0.occupancy          259867898                       # Layer occupancy (ticks)
system.membus.respLayer0.utilization              0.3                       # Layer utilization (%)

---------- End Simulation Statistics   ----------
